x	y	z
214750	3879750	2397.872703
215250	3879750	2378.051795
215750	3879750	2406.39004
216250	3879750	2398.535899
216750	3879750	2437.363504
217250	3879750	2439.052275
217750	3879750	2430.655792
218250	3879750	2473.166174
218750	3879750	2435.547154
219250	3879750	2372.777759
219750	3879750	2365.654467
220250	3879750	2371.463665
220750	3879750	2312.832094
221250	3879750	2311.076183
221750	3879750	2366.771496
222250	3879750	2358.574254
222750	3879750	2324.061773
223250	3879750	2350.107298
223750	3879750	2371.632076
224250	3879750	2391.766858
224750	3879750	2394.811174
225250	3879750	2360.577349
225750	3879750	2363.64942
226250	3879750	2362.77868
226750	3879750	2333.043078
227250	3879750	2301.587619
227750	3879750	2256.644171
228250	3879750	2276.499851
228750	3879750	2347.086807
229250	3879750	2315.931775
229750	3879750	2332.731221
230250	3879750	2532.64468
230750	3879750	2615.76701
231250	3879750	2394.358066
231750	3879750	2294.121879
232250	3879750	2273.543986
232750	3879750	2250.820508
233250	3879750	2240.199951
233750	3879750	2223.464952
234250	3879750	2208.421582
234750	3879750	2190.37287
235250	3879750	2170.661697
235750	3879750	2148.223489
236250	3879750	2018.486546
236750	3879750	1927.601208
237250	3879750	1916.654098
237750	3879750	1907.392932
238250	3879750	1875.748211
238750	3879750	1872.634197
239250	3879750	1877.904767
239750	3879750	1878.336878
240250	3879750	1882.802337
240750	3879750	1877.647597
241250	3879750	1878.543623
241750	3879750	1877.22475
242250	3879750	1880.075973
242750	3879750	1883.877928
243250	3879750	1883.320223
243750	3879750	2057.326045
244250	3879750	2023.946883
244750	3879750	1999.737772
245250	3879750	2023.641802
245750	3879750	2002.963744
246250	3879750	2001.05694
246750	3879750	1964.168465
247250	3879750	1910.055821
247750	3879750	1927.894338
248250	3879750	1866.72715
248750	3879750	1921.860771
249250	3879750	1915.24895
249750	3879750	1875.800373
250250	3879750	1880.629461
250750	3879750	1919.435445
251250	3879750	1870.182039
251750	3879750	1865.893028
252250	3879750	1863.453895
252750	3879750	1862.522509
253250	3879750	1862.761058
253750	3879750	1863.829338
254250	3879750	1865.418658
254750	3879750	1867.262973
255250	3879750	1869.134724
255750	3879750	1870.856704
256250	3879750	1872.293329
256750	3879750	1873.327716
257250	3879750	1873.867742
257750	3879750	1873.843099
258250	3879750	1873.201506
258750	3879750	1871.905747
259250	3879750	1869.965401
259750	3879750	1867.531439
260250	3879750	1864.929364
260750	3879750	1862.712443
261250	3879750	1861.260217
261750	3879750	1860.268172
262250	3879750	1859.602874
262750	3879750	1859.422922
263250	3879750	1860.026571
263750	3879750	1861.012309
264250	3879750	1860.919539
264750	3879750	1859.469901
265250	3879750	1858.00051
265750	3879750	1859.488892
266250	3879750	1865.444467
266750	3879750	1873.047849
267250	3879750	1880.86262
267750	3879750	1891.109681
268250	3879750	1905.645321
268750	3879750	1920.956912
269250	3879750	1865.496609
269750	3879750	1823.748002
270250	3879750	1821.842931
270750	3879750	1830.9555
271250	3879750	1876.803141
271750	3879750	1894.238448
272250	3879750	1884.690708
272750	3879750	1893.798352
273250	3879750	1847.414579
273750	3879750	1817.664561
274250	3879750	1807.852866
274750	3879750	1800.594788
275250	3879750	1793.300342
275750	3879750	1792.623637
276250	3879750	1791.341238
276750	3879750	1790.531532
277250	3879750	1790.670736
277750	3879750	1788.474132
278250	3879750	1785.980765
278750	3879750	1785.699951
279250	3879750	1714.196678
279750	3879750	1789.613381
280250	3879750	1788.599976
280750	3879750	1787.599976
281250	3879750	1703.380405
281750	3879750	1784.509413
282250	3879750	1784.287847
282750	3879750	1768.315419
283250	3879750	1702.528737
283750	3879750	1787.045238
284250	3879750	1803.688165
284750	3879750	1829.221343
285250	3879750	1777.825702
285750	3879750	1777.822716
286250	3879750	1732.351644
286750	3879750	1739.595464
287250	3879750	1735.680768
287750	3879750	1746.980141
288250	3879750	1792.417165
288750	3879750	1761.206502
289250	3879750	1794.495457
289750	3879750	1799.936151
290250	3879750	1819.547096
290750	3879750	1819.767241
291250	3879750	1803.116128
291750	3879750	1735.59731
292250	3879750	1734.641967
292750	3879750	1743.329935
293250	3879750	1755.634842
293750	3879750	1769.49979
294250	3879750	1782.139959
294750	3879750	1815.804545
295250	3879750	1820.994908
295750	3879750	1873.379271
296250	3879750	1874.435148
296750	3879750	1971.442738
297250	3879750	1954.353323
297750	3879750	1951.649949
298250	3879750	1949.793445
298750	3879750	1949.786054
299250	3879750	1950.518422
299750	3879750	1950.319079
300250	3879750	1947.785877
300750	3879750	1971.508302
301250	3879750	1935.18927
301750	3879750	1927.060832
302250	3879750	1919.349816
302750	3879750	1863.665452
303250	3879750	1898.084566
303750	3879750	1898.902107
304250	3879750	1946.504768
304750	3879750	1827.985072
305250	3879750	1759.387501
305750	3879750	1763.386196
306250	3879750	1779.523738
306750	3879750	1757.924082
307250	3879750	1734.021831
307750	3879750	1030.857331
308250	3879750	1014.511191
308750	3879750	862.7640232
309250	3879750	857.7008737
309750	3879750	1332.100006
310250	3879750	1312.450012
310750	3879750	837.6201734
311250	3879750	828.9246688
311750	3879750	866.8462521
312250	3879750	967.2881363
312750	3879750	972.0600807
313250	3879750	958.3872429
313750	3879750	955.8058982
314250	3879750	958.4994444
314750	3879750	959.4991356
315250	3879750	974.3759155
315750	3879750	969.1290148
316250	3879750	1018.083799
316750	3879750	979.0217842
317250	3879750	955.4077194
317750	3879750	932.8355338
318250	3879750	773.3960783
318750	3879750	762.8106563
319250	3879750	753.0414683
319750	3879750	740.7921051
320250	3879750	736.806321
320750	3879750	734.5987312
321250	3879750	731.3931559
321750	3879750	730.7075449
322250	3879750	706.0367153
322750	3879750	709.4418458
323250	3879750	686.019232
323750	3879750	662.5934039
324250	3879750	638.1562594
324750	3879750	612.0074235
325250	3879750	583.6864484
325750	3879750	552.9569175
326250	3879750	519.7929713
326750	3879750	484.2520121
327250	3879750	446.4917657
327750	3879750	406.6994084
328250	3879750	365.0443445
328750	3879750	321.5493969
329250	3879750	275.9939808
329750	3879750	227.5658093
330250	3879750	174.9778571
330750	3879750	116.7218155
331250	3879750	51.35044892
331750	3879750	-23.54951084
332250	3879750	-112.13195
332750	3879750	-219.8024372
333250	3879750	-353.6185426
333750	3879750	-521.3805129
334250	3879750	-725.5018707
334750	3879750	-963.5543846
335250	3879750	-1230.15329
335750	3879750	-1515.578077
336250	3879750	-1758.876963
336750	3879750	-1819.1089
337250	3879750	-1801.642272
337750	3879750	-1803.110742
181250	3880250	1616.547519
181750	3880250	1670.382442
182250	3880250	1634.592179
182750	3880250	1617.50235
183250	3880250	1613.816998
183750	3880250	1757.679658
184250	3880250	1948.850006
184750	3880250	1947.850037
185250	3880250	1816.926718
185750	3880250	1822.458038
186250	3880250	1829.617039
186750	3880250	1945.574982
187250	3880250	1522.29287
187750	3880250	1519.902641
188250	3880250	1526.25701
188750	3880250	2066.470562
189250	3880250	2072.562692
189750	3880250	1529.887334
190250	3880250	1529.100098
190750	3880250	2169.195944
191250	3880250	2212.228823
191750	3880250	2123.566825
192250	3880250	2092.380539
192750	3880250	2177.056834
193250	3880250	2174.814047
193750	3880250	2184.927398
194250	3880250	2195.620057
194750	3880250	2183.966377
195250	3880250	2187.153498
195750	3880250	2196.349133
196250	3880250	2286.512503
196750	3880250	2168.42904
197250	3880250	2148.633639
197750	3880250	2171.84064
198250	3880250	2191.739987
198750	3880250	2196.334053
199250	3880250	2234.478672
199750	3880250	2273.771895
200250	3880250	2174.038758
200750	3880250	2139.33756
201250	3880250	2139.399902
201750	3880250	2139.409102
202250	3880250	2133.238397
202750	3880250	2137.580317
203250	3880250	2137.346737
203750	3880250	2143.782533
204250	3880250	2151.355221
204750	3880250	2151.267858
205250	3880250	2161.465555
205750	3880250	2164.313623
206250	3880250	2177.137636
206750	3880250	2186.205157
207250	3880250	2184.791886
207750	3880250	2193.711162
208250	3880250	2204.736126
208750	3880250	2215.04521
209250	3880250	2225.653037
209750	3880250	2229.917353
210250	3880250	2230.750432
210750	3880250	2249.916817
211250	3880250	2239.996946
211750	3880250	2336.560734
212250	3880250	2341.577895
212750	3880250	2353.921588
213250	3880250	2380.875457
213750	3880250	2402.38263
214250	3880250	2425.12363
214750	3880250	2436.636666
215250	3880250	2430.388483
215750	3880250	2427.878654
216250	3880250	2434.558381
216750	3880250	2463.584419
217250	3880250	2465.376522
217750	3880250	2413.240273
218250	3880250	2411.150914
218750	3880250	2386.934984
219250	3880250	2361.743824
219750	3880250	2355.244105
220250	3880250	2327.52995
220750	3880250	2320.641294
221250	3880250	2356.522647
221750	3880250	2367.553202
222250	3880250	2379.389818
222750	3880250	2355.127045
223250	3880250	2353.111407
223750	3880250	2371.288357
224250	3880250	2392.78856
224750	3880250	2374.047174
225250	3880250	2353.210272
225750	3880250	2322.720756
226250	3880250	2340.571819
226750	3880250	2302.517877
227250	3880250	2284.572232
227750	3880250	2272.190596
228250	3880250	2351.966307
228750	3880250	2478.334466
229250	3880250	2449.645447
229750	3880250	2340.643899
230250	3880250	2460.019345
230750	3880250	2566.602154
231250	3880250	2520.129733
231750	3880250	2389.812377
232250	3880250	2274.199079
232750	3880250	2221.192739
233250	3880250	2223.022874
233750	3880250	2206.887158
234250	3880250	2176.84459
234750	3880250	2170.831213
235250	3880250	2194.213668
235750	3880250	2151.595421
236250	3880250	2082.610517
236750	3880250	1930.217472
237250	3880250	1915.985422
237750	3880250	1908.727426
238250	3880250	1870.710158
238750	3880250	1871.400024
239250	3880250	1875.957529
239750	3880250	1877.210862
240250	3880250	1877.199951
240750	3880250	1877.4574
241250	3880250	1877.548711
241750	3880250	1877.300049
242250	3880250	1877.300049
242750	3880250	1879.994314
243250	3880250	1883.29651
243750	3880250	2000.090801
244250	3880250	2010.149364
244750	3880250	1985.043853
245250	3880250	2008.935159
245750	3880250	1960.831027
246250	3880250	1947.760066
246750	3880250	1978.277305
247250	3880250	1950.134288
247750	3880250	1883.563414
248250	3880250	1916.216052
248750	3880250	1862.803577
249250	3880250	1897.58708
249750	3880250	1859.748851
250250	3880250	1886.74394
250750	3880250	1909.275619
251250	3880250	1912.56379
251750	3880250	1883.348398
252250	3880250	1862.89918
252750	3880250	1861.869467
253250	3880250	1862.052266
253750	3880250	1863.101675
254250	3880250	1864.694439
254750	3880250	1866.542811
255250	3880250	1868.394045
255750	3880250	1870.039393
256250	3880250	1871.30819
256750	3880250	1872.048046
257250	3880250	1872.144516
257750	3880250	1871.524436
258250	3880250	1870.154336
258750	3880250	1868.045149
259250	3880250	1865.265589
259750	3880250	1862.005795
260250	3880250	1858.648115
260750	3880250	1856.035717
261250	3880250	1854.795469
261750	3880250	1854.149929
262250	3880250	1853.891617
262750	3880250	1854.201533
263250	3880250	1855.829652
263750	3880250	1858.752739
264250	3880250	1860.307879
264750	3880250	1859.111117
265250	3880250	1855.841243
265750	3880250	1855.893822
266250	3880250	1863.855033
266750	3880250	1873.228084
267250	3880250	1881.19819
267750	3880250	1816.171465
268250	3880250	1903.268633
268750	3880250	1917.221468
269250	3880250	1875.586109
269750	3880250	1822.402217
270250	3880250	1813.514619
270750	3880250	1816.413718
271250	3880250	1821.260989
271750	3880250	1837.440925
272250	3880250	1852.373889
272750	3880250	1829.905656
273250	3880250	1825.588461
273750	3880250	1813.224266
274250	3880250	1809.233189
274750	3880250	1802.244029
275250	3880250	1799.232348
275750	3880250	1794.035032
276250	3880250	1793.550387
276750	3880250	1793.599976
277250	3880250	1794.103398
277750	3880250	1793.802435
278250	3880250	1790.716549
278750	3880250	1789.827013
279250	3880250	1713.808519
279750	3880250	1708.725045
280250	3880250	1703.219552
280750	3880250	1705.627129
281250	3880250	1777.809946
281750	3880250	1781.660348
282250	3880250	1791.810769
282750	3880250	1776.238209
283250	3880250	1776.036266
283750	3880250	1708.934384
284250	3880250	1793.654684
284750	3880250	1793.992939
285250	3880250	1776.166308
285750	3880250	1743.440248
286250	3880250	1660.200742
286750	3880250	1734.258243
287250	3880250	1738.204614
287750	3880250	1749.910135
288250	3880250	1754.026134
288750	3880250	1759.31503
289250	3880250	1783.194056
289750	3880250	1725.000046
290250	3880250	1744.001087
290750	3880250	1732.86385
291250	3880250	1806.117738
291750	3880250	1796.753468
292250	3880250	1734.512306
292750	3880250	1743.684651
293250	3880250	1762.339419
293750	3880250	1778.52182
294250	3880250	1819.215618
294750	3880250	1796.243537
295250	3880250	1800.476929
295750	3880250	1798.464252
296250	3880250	1805.729538
296750	3880250	1880.567123
297250	3880250	1952.182824
297750	3880250	1942.482358
298250	3880250	1941.562041
298750	3880250	1943.97355
299250	3880250	1947.389685
299750	3880250	1949.350752
300250	3880250	1947.972935
300750	3880250	1942.765942
301250	3880250	1935.293978
301750	3880250	1927.068311
302250	3880250	1919.464028
302750	3880250	1914.313369
303250	3880250	1912.440001
303750	3880250	1911.823723
304250	3880250	1911.328467
304750	3880250	1830.617104
305250	3880250	1767.828535
305750	3880250	1750.980057
306250	3880250	1756.802288
306750	3880250	1730.421577
307250	3880250	1723.296784
307750	3880250	1626.977624
308250	3880250	1014.239809
308750	3880250	1006.576653
309250	3880250	850.9702512
309750	3880250	843.4440046
310250	3880250	838.5616094
310750	3880250	834.3057462
311250	3880250	867.2769447
311750	3880250	858.1021569
312250	3880250	847.9092545
312750	3880250	837.2140777
313250	3880250	826.6298737
313750	3880250	816.774528
314250	3880250	973.3191857
314750	3880250	975.7668913
315250	3880250	984.1269517
315750	3880250	972.8499478
316250	3880250	1019.877683
316750	3880250	979.756073
317250	3880250	954.8781315
317750	3880250	930.9254163
318250	3880250	760.9040948
318750	3880250	751.3937773
319250	3880250	746.3251008
319750	3880250	742.4887974
320250	3880250	738.7762482
320750	3880250	736.5721099
321250	3880250	734.9419808
321750	3880250	732.3880266
322250	3880250	706.5804285
322750	3880250	698.9843193
323250	3880250	676.8268142
323750	3880250	655.2279226
324250	3880250	632.6568767
324750	3880250	608.3388218
325250	3880250	581.8544914
325750	3880250	552.9645078
326250	3880250	521.7105993
326750	3880250	488.1880265
327250	3880250	452.597139
327750	3880250	415.139634
328250	3880250	375.9745388
328750	3880250	335.0826155
329250	3880250	292.2912623
329750	3880250	247.0326554
330250	3880250	198.2632564
330750	3880250	144.1883077
331250	3880250	83.74414931
331750	3880250	14.89805382
332250	3880250	-66.5608558
332750	3880250	-166.1802864
333250	3880250	-291.2261183
333750	3880250	-451.6809862
334250	3880250	-649.3729351
334750	3880250	-883.2035569
335250	3880250	-1146.943353
335750	3880250	-1416.074473
336250	3880250	-1633.393054
336750	3880250	-1717.634197
337250	3880250	-1726.008688
337750	3880250	-1738.441597
181250	3880750	1608.630236
181750	3880750	1666.529972
182250	3880750	1630.546286
182750	3880750	1628.849308
183250	3880750	1612.437885
183750	3880750	1755.926316
184250	3880750	1952.349976
184750	3880750	1951.450012
185250	3880750	1950.400024
185750	3880750	1831.649902
186250	3880750	1949.25
186750	3880750	1949.024994
187250	3880750	1519.02862
187750	3880750	1521.734601
188250	3880750	2061.564866
188750	3880750	2071.027958
189250	3880750	2077.245935
189750	3880750	1531.174505
190250	3880750	1529.100098
190750	3880750	2169
191250	3880750	2169.924305
191750	3880750	2174.558845
192250	3880750	2181.074025
192750	3880750	2218.630944
193250	3880750	2194.480586
193750	3880750	2176.156774
194250	3880750	2178.967946
194750	3880750	2221.760527
195250	3880750	2205.285997
195750	3880750	2210.119595
196250	3880750	2291.144931
196750	3880750	2183.915926
197250	3880750	2143.415119
197750	3880750	2190.318646
198250	3880750	2210.847715
198750	3880750	2222.602471
199250	3880750	2338.951801
199750	3880750	2178.482537
200250	3880750	2168.658756
200750	3880750	2139.399902
201250	3880750	2138.547528
201750	3880750	2135.944034
202250	3880750	2133.199951
202750	3880750	2139.463567
203250	3880750	2140.621283
203750	3880750	2150.434152
204250	3880750	2151.600098
204750	3880750	2151.409032
205250	3880750	2155.614279
205750	3880750	2162.098183
206250	3880750	2176.090089
206750	3880750	2178.604325
207250	3880750	2179.863919
207750	3880750	2191.189927
208250	3880750	2202.430907
208750	3880750	2215.5874
209250	3880750	2211.473289
209750	3880750	2215.611437
210250	3880750	2219.595821
210750	3880750	2328.430075
211250	3880750	2344.078077
211750	3880750	2353.328495
212250	3880750	2367.273236
212750	3880750	2379.270967
213250	3880750	2383.540083
213750	3880750	2444.08881
214250	3880750	2456.28133
214750	3880750	2452.944365
215250	3880750	2478.922269
215750	3880750	2457.511929
216250	3880750	2506.724742
216750	3880750	2490.765401
217250	3880750	2425.298456
217750	3880750	2389.658498
218250	3880750	2379.062625
218750	3880750	2369.31832
219250	3880750	2357.494807
219750	3880750	2341.46515
220250	3880750	2327.68779
220750	3880750	2345.580852
221250	3880750	2364.954939
221750	3880750	2379.358574
222250	3880750	2387.836616
222750	3880750	2383.035135
223250	3880750	2365.673146
223750	3880750	2363.611842
224250	3880750	2381.074722
224750	3880750	2391.868136
225250	3880750	2404.792479
225750	3880750	2349.257125
226250	3880750	2295.192154
226750	3880750	2313.231178
227250	3880750	2294.861956
227750	3880750	2296.237166
228250	3880750	2457.754504
228750	3880750	2476.227007
229250	3880750	2427.172452
229750	3880750	2387.675614
230250	3880750	2367.480042
230750	3880750	2418.325806
231250	3880750	2520.924594
231750	3880750	2420.649874
232250	3880750	2277.678823
232750	3880750	2237.030652
233250	3880750	2211.084021
233750	3880750	2183.280044
234250	3880750	2107.697716
234750	3880750	2119.093101
235250	3880750	2116.658731
235750	3880750	2139.656745
236250	3880750	2085.445817
236750	3880750	2033.551444
237250	3880750	1919.634687
237750	3880750	1905.4508
238250	3880750	1900.354396
238750	3880750	1870.436342
239250	3880750	1872.657445
239750	3880750	1871.199951
240250	3880750	1876.703083
240750	3880750	1877.431207
241250	3880750	1878.690304
241750	3880750	1877.300049
242250	3880750	1875.086024
242750	3880750	1877.019275
243250	3880750	1883.876752
243750	3880750	1993.976593
244250	3880750	2068.638844
244750	3880750	1999.280634
245250	3880750	1986.389335
245750	3880750	1961.975619
246250	3880750	1917.121616
246750	3880750	1906.255641
247250	3880750	1956.715995
247750	3880750	1933.89654
248250	3880750	1877.110356
248750	3880750	1852.49265
249250	3880750	1893.172524
249750	3880750	1845.222259
250250	3880750	1882.457023
250750	3880750	1899.149791
251250	3880750	1908.934658
251750	3880750	1872.390184
252250	3880750	1862.838922
252750	3880750	1861.656313
253250	3880750	1861.732367
253750	3880750	1862.721909
254250	3880750	1864.296516
254750	3880750	1866.146591
255250	3880750	1867.993416
255750	3880750	1869.593259
256250	3880750	1870.73059
256750	3880750	1829.934094
257250	3880750	1870.897818
257750	3880750	1869.732762
258250	3880750	1867.728773
258750	3880750	1864.968461
259250	3880750	1861.600783
259750	3880750	1857.880558
260250	3880750	1854.227883
260750	3880750	1851.483961
261250	3880750	1850.273528
261750	3880750	1849.944643
262250	3880750	1850.408619
262750	3880750	1851.983632
263250	3880750	1855.471907
263750	3880750	1860.791105
264250	3880750	1864.974443
264750	3880750	1865.284487
265250	3880750	1859.8533
265750	3880750	1856.761195
266250	3880750	1867.30286
266750	3880750	1877.090892
267250	3880750	1881.938344
267750	3880750	1887.841281
268250	3880750	1919.3075
268750	3880750	1908.444384
269250	3880750	1847.318077
269750	3880750	1817.668448
270250	3880750	1815.123464
270750	3880750	1812.451662
271250	3880750	1811.45646
271750	3880750	1808.5
272250	3880750	1810.191361
272750	3880750	1811.774441
273250	3880750	1810.109303
273750	3880750	1807.15578
274250	3880750	1805.073144
274750	3880750	1801.031675
275250	3880750	1798.975118
275750	3880750	1796.828352
276250	3880750	1797.210808
276750	3880750	1798.707592
277250	3880750	1799.177606
277750	3880750	1805.358789
278250	3880750	1800.752488
278750	3880750	1798.463896
279250	3880750	1790.394834
279750	3880750	1780.61676
280250	3880750	1780.752093
280750	3880750	1775.264226
281250	3880750	1774.9217
281750	3880750	1783.07035
282250	3880750	1800.897006
282750	3880750	1782.966248
283250	3880750	1765.077465
283750	3880750	1715.99226
284250	3880750	1802.427273
284750	3880750	1780.991527
285250	3880750	1776.104049
285750	3880750	1749.105667
286250	3880750	1660.034479
286750	3880750	1744.65659
287250	3880750	1741.60478
287750	3880750	1776.650707
288250	3880750	1788.849931
288750	3880750	1723.347818
289250	3880750	1722.100615
289750	3880750	1730.872117
290250	3880750	1736.919003
290750	3880750	1732.078365
291250	3880750	1720.675144
291750	3880750	1770.38731
292250	3880750	1738.316711
292750	3880750	1743.454105
293250	3880750	1760.23259
293750	3880750	1773.644652
294250	3880750	1818.791648
294750	3880750	1776.649444
295250	3880750	1784.507127
295750	3880750	1783.66114
296250	3880750	1805.991218
296750	3880750	1813.633142
297250	3880750	1856.585972
297750	3880750	1905.640728
298250	3880750	1932.095405
298750	3880750	1938.143604
299250	3880750	1944.697132
299750	3880750	1948.829645
300250	3880750	1948.498057
300750	3880750	1943.183983
301250	3880750	1935.813876
301750	3880750	1928.171454
302250	3880750	1921.555611
302750	3880750	1917.127067
303250	3880750	1915.12468
303750	3880750	1914.234978
304250	3880750	1838.399769
304750	3880750	1829.733036
305250	3880750	1803.63866
305750	3880750	1750.833805
306250	3880750	1717.563362
306750	3880750	1686.823467
307250	3880750	1713.466871
307750	3880750	1625.699316
308250	3880750	1013.619855
308750	3880750	1007.727092
309250	3880750	849.6705809
309750	3880750	842.4423269
310250	3880750	841.6840749
310750	3880750	1306.649994
311250	3880750	858.5974771
311750	3880750	850.0604514
312250	3880750	840.3338187
312750	3880750	829.8106812
313250	3880750	819.0408552
313750	3880750	808.6220094
314250	3880750	799.1721531
314750	3880750	990.6315446
315250	3880750	990.1442506
315750	3880750	976.6061695
316250	3880750	1021.22341
316750	3880750	994.5437786
317250	3880750	953.1372835
317750	3880750	765.9456826
318250	3880750	754.0842253
318750	3880750	749.7864394
319250	3880750	746.3804365
319750	3880750	744.120326
320250	3880750	741.3325144
320750	3880750	741.0371036
321250	3880750	760.0066682
321750	3880750	735.2728989
322250	3880750	710.6324158
322750	3880750	686.594725
323250	3880750	665.7227478
323750	3880750	645.5641396
324250	3880750	624.2912353
324750	3880750	601.1983229
325250	3880750	576.1240396
325750	3880750	548.8238988
326250	3880750	519.2163106
326750	3880750	487.390421
327250	3880750	453.5055683
327750	3880750	417.7646485
328250	3880750	380.3125704
328750	3880750	341.2171459
329250	3880750	300.4059633
329750	3880750	257.619244
330250	3880750	212.1968945
330750	3880750	163.0518471
331250	3880750	108.953979
331750	3880750	47.73316797
332250	3880750	-24.36740386
332750	3880750	-113.3098331
333250	3880750	-226.4465331
333750	3880750	-372.3840736
334250	3880750	-554.9300032
334750	3880750	-773.8990161
335250	3880750	-1024.229552
335750	3880750	-1274.036345
336250	3880750	-1475.741802
336750	3880750	-1586.689104
337250	3880750	-1630.747618
337750	3880750	-1661.626569
181250	3881250	1600.562159
181750	3881250	1615.677365
182250	3881250	1634.511422
182750	3881250	1608.190857
183250	3881250	1604.364008
183750	3881250	1956.224976
184250	3881250	1956.149963
184750	3881250	1955.574951
185250	3881250	1954.824951
185750	3881250	1954.25
186250	3881250	1953.975037
186750	3881250	1517.196523
187250	3881250	1519.912446
187750	3881250	1519.338537
188250	3881250	1519.26132
188750	3881250	1522.29254
189250	3881250	1525.341125
189750	3881250	1526.212629
190250	3881250	1526.397082
190750	3881250	2168.343504
191250	3881250	2186.541684
191750	3881250	2121.080342
192250	3881250	2095.905695
192750	3881250	2088.285608
193250	3881250	2095.172731
193750	3881250	2193.402527
194250	3881250	2183.337384
194750	3881250	2196.217029
195250	3881250	2208.154769
195750	3881250	2228.235257
196250	3881250	2199.654007
196750	3881250	2200.337012
197250	3881250	2153.126883
197750	3881250	2200.949417
198250	3881250	2232.229406
198750	3881250	2248.489041
199250	3881250	2289.099308
199750	3881250	2173.055469
200250	3881250	2134.929141
200750	3881250	2133.300049
201250	3881250	2140.626301
201750	3881250	2132.287205
202250	3881250	2136.611679
202750	3881250	2139.82157
203250	3881250	2144.069835
203750	3881250	2150.882141
204250	3881250	2151.552932
204750	3881250	2151.600098
205250	3881250	2154.072742
205750	3881250	2159.954854
206250	3881250	2166.521541
206750	3881250	2172.99404
207250	3881250	2181.406789
207750	3881250	2192.160095
208250	3881250	2203.658763
208750	3881250	2207.541503
209250	3881250	2316.231977
209750	3881250	2324.586011
210250	3881250	2342.049995
210750	3881250	2348.771857
211250	3881250	2363.196135
211750	3881250	2400.198307
212250	3881250	2414.136103
212750	3881250	2420.692689
213250	3881250	2438.202776
213750	3881250	2451.718544
214250	3881250	2466.811386
214750	3881250	2508.623554
215250	3881250	2533.640162
215750	3881250	2539.327425
216250	3881250	2526.289734
216750	3881250	2472.44518
217250	3881250	2418.407434
217750	3881250	2395.147732
218250	3881250	2380.095387
218750	3881250	2356.735945
219250	3881250	2347.265891
219750	3881250	2349.366734
220250	3881250	2341.436398
220750	3881250	2363.9278
221250	3881250	2403.07026
221750	3881250	2409.162916
222250	3881250	2405.42684
222750	3881250	2393.227826
223250	3881250	2385.443229
223750	3881250	2387.249874
224250	3881250	2374.684221
224750	3881250	2385.276856
225250	3881250	2396.689061
225750	3881250	2355.90085
226250	3881250	2330.542503
226750	3881250	2355.031758
227250	3881250	2300.631047
227750	3881250	2334.466362
228250	3881250	2455.949849
228750	3881250	2452.580146
229250	3881250	2393.149555
229750	3881250	2412.245664
230250	3881250	2311.451246
230750	3881250	2335.79432
231250	3881250	2488.318972
231750	3881250	2445.836512
232250	3881250	2317.122256
232750	3881250	2258.658985
233250	3881250	2187.323224
233750	3881250	2138.004421
234250	3881250	2102.117002
234750	3881250	2081.771728
235250	3881250	2065.662715
235750	3881250	2089.651355
236250	3881250	2072.436661
236750	3881250	2062.429247
237250	3881250	2025.143631
237750	3881250	1904.189602
238250	3881250	1897.954099
238750	3881250	1868.975069
239250	3881250	1871.34017
239750	3881250	1870.613315
240250	3881250	1877.300049
240750	3881250	1878
241250	3881250	1877.406954
241750	3881250	1877.300049
242250	3881250	1877.241961
242750	3881250	1874.581762
243250	3881250	1875.780317
243750	3881250	1876.809283
244250	3881250	2000.733664
244750	3881250	2017.273701
245250	3881250	1996.636851
245750	3881250	1998.075249
246250	3881250	1968.493882
246750	3881250	1908.917496
247250	3881250	1874.267692
247750	3881250	1944.541597
248250	3881250	1925.970056
248750	3881250	1872.318235
249250	3881250	1838.693878
249750	3881250	1844.872412
250250	3881250	1887.797543
250750	3881250	1907.998283
251250	3881250	1908.391855
251750	3881250	1881.139627
252250	3881250	1863.107522
252750	3881250	1861.682543
253250	3881250	1861.57044
253750	3881250	1862.439932
254250	3881250	1863.961279
254750	3881250	1865.810408
255250	3881250	1867.681897
255750	3881250	1869.292438
256250	3881250	1870.368934
256750	3881250	1870.663239
257250	3881250	1736.299423
257750	3881250	1733.24919
258250	3881250	1865.807864
258750	3881250	1862.546125
259250	3881250	1858.824052
259750	3881250	1854.964391
260250	3881250	1851.396478
260750	3881250	1778
261250	3881250	1847.326743
261750	3881250	1847.163521
262250	3881250	1848.410176
262750	3881250	1780.121753
263250	3881250	1857.272773
263750	3881250	1865.204787
264250	3881250	1873.32146
264750	3881250	1878.734571
265250	3881250	1825.299064
265750	3881250	1868.791735
266250	3881250	1860.631411
266750	3881250	1882.026407
267250	3881250	1879.08919
267750	3881250	1880.268977
268250	3881250	1862.873187
268750	3881250	1838.104214
269250	3881250	1817.75182
269750	3881250	1821.301507
270250	3881250	1820.987145
270750	3881250	1818.587355
271250	3881250	1820.50464
271750	3881250	1820.5255
272250	3881250	1811.020013
272750	3881250	1806.805918
273250	3881250	1803.793253
273750	3881250	1801.797362
274250	3881250	1802.40826
274750	3881250	1800.771891
275250	3881250	1799.800258
275750	3881250	1797.900024
276250	3881250	1804.861449
276750	3881250	1807.914878
277250	3881250	1808.57088
277750	3881250	1864.705942
278250	3881250	1876.202838
278750	3881250	1806.110348
279250	3881250	1787.099672
279750	3881250	1781.595133
280250	3881250	1781.351244
280750	3881250	1802.030369
